S.No,date,time,product_name,quantity,unit_price,total_amount,payment_mode,transaction_type
7496,23-03-2024,10:14,Rao-Bansal Spices,5,130.9,654.5,Cash,Phone Order
7497,23-03-2024,20:34,"Krishnamurthy, Masala",5,205.31,1026.55,Cash,Phone Order
7498,23-03-2024,06:09,Palla-Muni Biscuits,1,321.18,321.18,UPI,Walk-in
7499,23-03-2024,17:23,Buch-Sehgal Coffee,3,448.09,1344.27,Credit,Walk-in
7500,23-03-2024,10:55,Dave-Purohit Sugar,3,15.87,47.62,Cash,Walk-in
7501,23-03-2024,03:20,Narasimhan Salt,5,19.07,95.35,Credit,Walk-in
7502,23-03-2024,16:19,"Sanghvi, Wheat Flour",1,96.44,96.44,UPI,Walk-in
7503,23-03-2024,02:23,Chacko Soft Drinks,3,93.77,281.31,Cash,Phone Order
7504,23-03-2024,06:04,Wable Soft Drinks,1,395.88,395.88,UPI,Walk-in
7505,23-03-2024,13:02,"Saini, Juice",4,441.19,1764.76,Cash,Walk-in
7506,23-03-2024,01:23,Dhillon-Karan Rice,2,12.73,25.46,Credit,Walk-in
7507,23-03-2024,06:08,Madan-Divan Chocolates,3,58.19,174.57,Credit,Phone Order
7508,23-03-2024,05:17,Joshi Coffee,5,323.99,1619.96,Credit,Walk-in
7509,23-03-2024,23:13,Pall Detergent,2,279.58,559.16,UPI,Delivery
7510,23-03-2024,05:18,"Vasa, Chocolates",5,472.52,2362.6,Cash,Phone Order
7511,23-03-2024,18:27,Upadhyay Soap,2,278.3,556.6,Cash,Walk-in
7512,23-03-2024,21:33,"Ganesh, Soap",3,34.56,103.68,Credit,Walk-in
7513,23-03-2024,09:23,Ramesh Dal,2,42.76,85.52,UPI,Walk-in
7514,23-03-2024,02:24,Mammen Soap,1,229.9,229.9,Cash,Walk-in
7515,23-03-2024,21:21,Palla-Muni Biscuits,2,321.18,642.36,Credit,Walk-in
7516,23-03-2024,19:04,Dhillon-Karan Rice,2,12.73,25.46,Credit,Walk-in
7517,23-03-2024,19:33,Sheth-Merchant Salt,1,413.2,413.2,UPI,Walk-in
7518,23-03-2024,20:21,Dave-Purohit Sugar,2,15.87,31.75,Credit,Walk-in
7519,23-03-2024,13:13,Ben-Chaudhary Soft Drinks,4,32.1,128.4,Credit,Walk-in
7520,23-03-2024,22:27,Dave-Purohit Sugar,5,16.71,83.55,Credit,Walk-in
7521,23-03-2024,23:59,"Varughese, Sugar",5,119.19,595.93,Cash,Walk-in
7522,23-03-2024,03:06,Sachar Rice,1,361.85,361.85,UPI,Walk-in
7523,23-03-2024,14:32,Sunder-Kapadia Tea,2,298.51,597.02,UPI,Walk-in
7524,23-03-2024,17:11,"Krishnamurthy, Masala",5,184.78,923.9,Cash,Walk-in
7525,23-03-2024,04:46,Ravel-Prashad Biscuits,1,189.3,189.3,Cash,Phone Order
7526,23-03-2024,03:54,Tiwari-Krishnan Chips,1,185.18,185.18,Cash,Walk-in
7527,23-03-2024,17:49,Rastogi-Gandhi Detergent,1,178.37,178.37,Cash,Walk-in
7528,23-03-2024,04:22,Nazareth Spices,5,22.84,114.2,Cash,Walk-in
7529,23-03-2024,03:10,"Dash, Soap",1,94.25,94.25,Credit,Delivery
7530,23-03-2024,00:32,Rastogi-Gandhi Detergent,5,178.37,891.85,UPI,Phone Order
7531,23-03-2024,16:53,Narasimhan Salt,5,19.07,95.35,Cash,Walk-in
7532,23-03-2024,12:17,Sethi Masala,5,319.4,1597.0,UPI,Walk-in
7533,23-03-2024,01:08,Tiwari-Krishnan Chips,1,185.18,185.18,Credit,Walk-in
7534,23-03-2024,09:31,Rastogi-Gandhi Detergent,4,178.37,713.48,Cash,Walk-in
7535,23-03-2024,17:43,Suri Coffee,5,346.93,1734.65,Cash,Walk-in
7536,23-03-2024,08:28,"Krishnamurthy, Masala",5,205.31,1026.55,Credit,Delivery
7537,23-03-2024,15:30,Datta-Solanki Soap,5,383.24,1916.2,Credit,Delivery
7538,23-03-2024,20:00,Karpe Juice,5,13.02,65.1,Cash,Phone Order
7539,23-03-2024,09:08,Dua Pulses,5,370.19,1850.94,Cash,Delivery
7540,23-03-2024,10:49,Lad Masala,4,282.71,1130.83,Credit,Walk-in
7541,23-03-2024,13:10,Handa Soap,4,75.1,300.39,UPI,Walk-in
7542,26-03-2024,20:16,Srinivasan-Bassi Coffee,4,137.39,549.56,Credit,Walk-in
7543,26-03-2024,10:08,Raman Tea,1,258.72,258.72,Cash,Walk-in
7544,26-03-2024,23:09,Naidu-Goyal Chips,3,370.06,1110.19,UPI,Walk-in
7545,26-03-2024,08:23,Ranganathan Pulses,4,267.98,1071.92,Credit,Walk-in
7546,26-03-2024,10:17,Rao-Bansal Spices,5,130.9,654.5,Credit,Walk-in
7547,26-03-2024,14:12,Chaudhry Rice,3,66.07,198.21,UPI,Walk-in
7548,26-03-2024,16:02,Wable Soft Drinks,5,375.05,1875.24,Cash,Walk-in
7549,26-03-2024,04:30,Patil-Narain Pulses,1,411.61,411.61,Cash,Walk-in
7550,26-03-2024,17:51,"Saini, Juice",4,441.19,1764.76,UPI,Walk-in
7551,26-03-2024,11:48,"Suresh, Salt",2,254.66,509.32,Credit,Walk-in
7552,26-03-2024,22:21,Mammen Soap,3,229.9,689.7,Cash,Walk-in
7553,26-03-2024,07:43,"Barad, Salt",1,182.95,182.95,Cash,Walk-in
7554,26-03-2024,18:40,"Vasa, Chocolates",2,448.89,897.79,Credit,Walk-in
7555,26-03-2024,19:58,Chhabra-Aurora Tea,2,414.52,829.04,UPI,Walk-in
7556,26-03-2024,12:57,"Manda, Coffee",2,50.94,101.88,Cash,Delivery
7557,26-03-2024,16:47,"Bobal, Salt",2,479.79,959.58,Credit,Walk-in
7558,26-03-2024,01:05,"Mani, Dal",4,362.64,1450.55,UPI,Phone Order
7559,26-03-2024,15:06,Bora-Bhalla Rice,1,79.53,79.53,UPI,Walk-in
7560,26-03-2024,13:45,Sethi Masala,2,287.46,574.92,UPI,Walk-in
7561,26-03-2024,10:09,Swamy Sugar,5,298.52,1492.59,Cash,Phone Order
7562,26-03-2024,16:46,"Dugar, Biscuits",3,43.72,131.16,UPI,Phone Order
7563,26-03-2024,00:17,Joshi Coffee,2,341.99,683.98,UPI,Phone Order
7564,26-03-2024,11:02,Ramesh Dal,1,42.76,42.76,UPI,Walk-in
7565,26-03-2024,17:54,Sheth-Merchant Salt,3,392.54,1177.62,UPI,Walk-in
7566,26-03-2024,07:13,Chacko Soft Drinks,2,93.77,187.54,UPI,Walk-in
7567,26-03-2024,01:49,Chandran-Vyas Toothpaste,3,173.39,520.16,UPI,Walk-in
7568,26-03-2024,22:20,"Ganesh, Soap",4,31.1,124.42,Credit,Walk-in
7569,26-03-2024,12:13,Madan-Divan Chocolates,2,58.19,116.38,Credit,Walk-in
7570,26-03-2024,00:03,Karpe Juice,5,13.02,65.1,UPI,Walk-in
7571,26-03-2024,06:05,Gour-Deo Toothpaste,4,402.05,1608.2,Credit,Phone Order
7572,26-03-2024,12:36,Raman Toothpaste,5,10.9,54.5,UPI,Walk-in
7573,26-03-2024,10:55,Tiwari-Krishnan Chips,3,185.18,555.54,Credit,Walk-in
7574,26-03-2024,13:20,Aurora-Madan Namkeen,4,91.87,367.48,UPI,Walk-in
7575,26-03-2024,12:23,Chaudhry Rice,3,59.46,178.39,UPI,Delivery
7576,26-03-2024,10:03,"Parsa, Chocolates",2,452.18,904.36,Credit,Walk-in
7577,26-03-2024,06:09,"Ahuja, Toothpaste",4,421.66,1686.64,Cash,Walk-in
7578,26-03-2024,13:43,Sachar Rice,1,361.85,361.85,Credit,Walk-in
7579,26-03-2024,08:57,Memon-Lall Wheat Flour,5,182.22,911.1,UPI,Walk-in
7580,26-03-2024,08:47,Bora-Bhalla Rice,5,71.58,357.88,Cash,Walk-in
7581,26-03-2024,18:40,"Dora, Pulses",2,195.84,391.68,UPI,Walk-in
7582,26-03-2024,14:10,Kaur-Sama Salt,4,123.45,493.8,Credit,Phone Order
7583,26-03-2024,14:57,Dubey Dal,3,341.81,1025.43,UPI,Walk-in
7584,26-03-2024,14:41,Madan-Divan Chocolates,3,58.19,174.57,Cash,Walk-in
7585,26-03-2024,18:20,Ganguly-Loke Namkeen,1,94.2,94.2,UPI,Walk-in
7586,26-03-2024,00:30,Chhabra-Aurora Tea,5,373.07,1865.34,Credit,Walk-in
7587,26-03-2024,23:46,Mammen Soap,1,229.9,229.9,Credit,Walk-in
7588,26-03-2024,22:42,Cherian-Koshy Oil,4,46.72,186.88,Cash,Walk-in
7589,26-03-2024,15:58,Swamy Sugar,2,282.81,565.61,UPI,Walk-in
7590,26-03-2024,03:21,"Manda, Coffee",3,56.6,169.8,Credit,Phone Order
7591,26-03-2024,06:52,"Dugar, Biscuits",2,43.72,87.44,Credit,Walk-in
7592,26-03-2024,15:00,Sekhon Pulses,4,16.83,67.32,Credit,Walk-in
7593,26-03-2024,19:41,Suri Coffee,5,346.93,1734.65,Cash,Walk-in
7594,26-03-2024,01:57,Rastogi-Gandhi Detergent,5,160.53,802.67,Cash,Walk-in
7595,26-03-2024,07:19,Sachar Rice,2,380.89,761.78,Cash,Phone Order
7596,26-03-2024,01:08,Tara-Padmanabhan Tea,1,13.07,13.07,UPI,Walk-in
7597,26-03-2024,22:50,Chacko Soft Drinks,4,93.77,375.08,Credit,Walk-in
7598,26-03-2024,07:30,"Bobal, Salt",1,479.79,479.79,Credit,Walk-in
7599,26-03-2024,18:10,Suri Coffee,3,346.93,1040.79,Cash,Walk-in
7600,26-03-2024,23:22,Anne-Mital Wheat Flour,3,240.0,720.0,Credit,Walk-in
7601,26-03-2024,21:55,Joshi Coffee,1,359.99,359.99,Credit,Walk-in
7602,26-03-2024,01:28,Chhabra-Aurora Tea,4,414.52,1658.08,Cash,Walk-in
7603,26-03-2024,15:13,"Sanghvi, Wheat Flour",4,86.8,347.18,Cash,Walk-in
7604,26-03-2024,11:50,Kaur-Sama Salt,3,123.45,370.35,UPI,Walk-in
7605,26-03-2024,17:15,Nayak Dal,4,217.93,871.72,Cash,Walk-in
7606,26-03-2024,17:19,"Majumdar, Oil",1,49.24,49.24,Credit,Phone Order
7607,26-03-2024,04:44,Ganguly-Loke Namkeen,4,94.2,376.81,Credit,Phone Order
7608,26-03-2024,12:37,Wable Soft Drinks,3,416.72,1250.16,Cash,Phone Order
7609,26-03-2024,09:50,"Sule, Masala",1,375.37,375.37,Cash,Walk-in
7610,26-03-2024,23:00,Naidu-Goyal Chips,1,370.06,370.06,UPI,Walk-in
7611,26-03-2024,00:49,Devi-Chaudhry Masala,3,418.12,1254.37,UPI,Walk-in
7612,26-03-2024,16:59,"Mani, Dal",5,402.93,2014.65,UPI,Walk-in
7613,26-03-2024,21:39,"Kota, Namkeen",4,400.05,1600.2,Cash,Walk-in
7614,26-03-2024,20:37,"Vasa, Chocolates",2,472.52,945.04,Credit,Walk-in
7615,26-03-2024,19:51,Chacko Soft Drinks,1,93.77,93.77,Credit,Walk-in
7616,26-03-2024,12:35,Anne-Mital Wheat Flour,4,252.63,1010.52,Cash,Delivery
7617,26-03-2024,04:58,Chaudhry Rice,4,62.77,251.07,UPI,Phone Order
7618,26-03-2024,00:13,Jaggi-Sule Masala,5,350.41,1752.05,UPI,Walk-in
7619,26-03-2024,22:40,Sheth-Merchant Salt,3,413.2,1239.6,Cash,Walk-in
7620,26-03-2024,13:09,"Majumdar, Oil",5,49.24,246.2,UPI,Walk-in
7621,26-03-2024,10:25,Bajaj Namkeen,1,295.2,295.2,UPI,Phone Order
7622,26-03-2024,02:16,"Mani, Dal",3,402.93,1208.79,Cash,Walk-in
7623,26-03-2024,12:44,Pall Detergent,4,279.58,1118.32,Cash,Phone Order
7624,26-03-2024,01:50,Lad Masala,4,298.41,1193.66,UPI,Walk-in
7625,26-03-2024,19:31,Bora-Bhalla Rice,3,79.53,238.59,Cash,Walk-in
7626,26-03-2024,07:45,"Saini, Juice",3,441.19,1323.57,UPI,Walk-in
7627,26-03-2024,10:27,Khalsa Chips,5,86.14,430.7,Credit,Walk-in
7628,26-03-2024,11:35,"Sehgal, Salt",4,354.88,1419.52,UPI,Walk-in
7629,26-03-2024,21:15,Chhabra-Aurora Tea,1,414.52,414.52,Cash,Phone Order
7630,26-03-2024,01:49,Sachar Rice,4,342.8,1371.2,UPI,Walk-in
7631,26-03-2024,09:38,Palla-Muni Biscuits,4,321.18,1284.72,Cash,Walk-in
7632,26-03-2024,16:53,Anne-Mital Wheat Flour,4,252.63,1010.52,Cash,Delivery
7633,26-03-2024,23:39,Memon-Lall Wheat Flour,5,182.22,911.1,Credit,Phone Order
7634,26-03-2024,20:02,"Barad, Salt",1,173.8,173.8,Cash,Walk-in
7635,26-03-2024,20:07,Karpe Juice,1,13.02,13.02,Credit,Walk-in
7636,26-03-2024,18:51,Naidu-Bhandari Rice,5,237.64,1188.2,Credit,Walk-in
7637,26-03-2024,00:11,"Narayan, Toothpaste",2,203.83,407.66,Cash,Walk-in
7638,26-03-2024,06:13,"Dash, Soap",2,104.72,209.44,UPI,Walk-in
7639,26-03-2024,07:33,Kaur-Sama Salt,1,123.45,123.45,Credit,Walk-in
7640,26-03-2024,18:28,Salvi-Saraf Coffee,2,489.48,978.96,UPI,Walk-in
7641,26-03-2024,06:01,Ravel-Prashad Biscuits,1,189.3,189.3,UPI,Walk-in
7642,26-03-2024,12:17,Rastogi-Gandhi Detergent,4,178.37,713.48,UPI,Walk-in
7643,26-03-2024,22:34,"Sanghvi, Wheat Flour",2,86.8,173.59,UPI,Walk-in
7644,26-03-2024,00:08,Pall Detergent,3,279.58,838.74,UPI,Walk-in
7645,26-03-2024,14:34,Buch-Sehgal Coffee,5,448.09,2240.45,Credit,Walk-in
7646,26-03-2024,09:40,"Ganesh, Soap",1,34.56,34.56,Cash,Walk-in
7647,26-03-2024,18:45,Bajaj Namkeen,4,311.6,1246.4,Credit,Phone Order
7648,26-03-2024,11:57,Memon-Lall Wheat Flour,1,173.11,173.11,Cash,Walk-in
7649,26-03-2024,04:01,Sekhon Pulses,3,15.15,45.44,UPI,Walk-in
7650,26-03-2024,05:45,"Kota, Namkeen",2,444.5,889.0,Credit,Delivery
7651,26-03-2024,04:48,"Ganesh, Soap",4,31.1,124.42,UPI,Phone Order
7652,26-03-2024,18:44,Chhabra-Aurora Tea,1,414.52,414.52,Credit,Phone Order
7653,26-03-2024,11:39,Dave-Purohit Sugar,1,15.04,15.04,UPI,Walk-in
7654,26-03-2024,21:55,Sachar Rice,3,342.8,1028.4,UPI,Walk-in
7655,26-03-2024,08:27,"Dora, Pulses",4,206.15,824.6,Credit,Walk-in
7656,26-03-2024,02:32,"Dugar, Biscuits",2,41.53,83.07,UPI,Walk-in
7657,26-03-2024,15:02,Lad Masala,3,314.12,942.36,Credit,Walk-in
7658,26-03-2024,03:46,Dubey Dal,1,341.81,341.81,UPI,Walk-in
7659,26-03-2024,16:54,Ahluwalia Pulses,2,462.26,924.52,UPI,Walk-in
7660,27-03-2024,18:00,Sunder-Kapadia Tea,2,268.66,537.32,UPI,Walk-in
7661,27-03-2024,01:29,Bajaj Namkeen,2,311.6,623.2,Cash,Phone Order
7662,27-03-2024,19:22,Raman Tea,5,258.72,1293.6,UPI,Walk-in
7663,27-03-2024,17:01,Yadav Rice,3,24.08,72.24,UPI,Walk-in
7664,27-03-2024,00:39,Pall Detergent,3,251.62,754.87,UPI,Walk-in
7665,27-03-2024,15:29,Chandran-Vyas Toothpaste,4,183.02,732.07,UPI,Walk-in
7666,27-03-2024,08:36,Issac Soft Drinks,1,420.33,420.33,Credit,Walk-in
7667,27-03-2024,18:17,"Vasa, Chocolates",4,425.27,1701.07,UPI,Phone Order
7668,27-03-2024,06:31,Dubey Dal,1,307.63,307.63,Cash,Walk-in
7669,27-03-2024,17:07,Chandran-Vyas Toothpaste,4,192.65,770.6,UPI,Walk-in
7670,27-03-2024,08:07,Mitter-Ramanathan Dal,1,220.28,220.28,UPI,Walk-in
7671,27-03-2024,11:47,"Suresh, Salt",3,254.66,763.98,Credit,Walk-in
7672,27-03-2024,08:30,Lad Masala,2,314.12,628.24,Cash,Walk-in
7673,27-03-2024,17:34,"Kota, Namkeen",4,444.5,1778.0,UPI,Phone Order
7674,27-03-2024,09:57,Buch-Sehgal Coffee,4,425.69,1702.74,UPI,Walk-in
7675,27-03-2024,12:06,Ramesh Dal,2,42.76,85.52,UPI,Walk-in
7676,27-03-2024,02:43,"Vasa, Chocolates",3,448.89,1346.68,Cash,Walk-in
7677,27-03-2024,21:29,"Krishnamurthy, Masala",3,205.31,615.93,Cash,Walk-in
7678,27-03-2024,00:38,Wable Soft Drinks,3,375.05,1125.14,UPI,Delivery
7679,27-03-2024,03:20,Anne-Mital Wheat Flour,4,227.37,909.47,Credit,Walk-in
7680,27-03-2024,09:42,Sant Dal,2,463.25,926.5,Credit,Phone Order
7681,27-03-2024,23:18,Narasimhan Salt,3,18.12,54.35,UPI,Walk-in
7682,27-03-2024,14:11,Srinivasan-Bassi Coffee,5,144.62,723.1,UPI,Walk-in
7683,27-03-2024,12:57,Rao-Bansal Spices,1,130.9,130.9,UPI,Phone Order
7684,27-03-2024,17:58,Jaggi-Sule Masala,4,315.37,1261.48,UPI,Walk-in
7685,27-03-2024,00:33,Wable Soft Drinks,2,416.72,833.44,Cash,Walk-in
7686,27-03-2024,05:15,Sunder-Kapadia Tea,5,283.58,1417.92,UPI,Walk-in
7687,27-03-2024,15:15,Chandran-Vyas Toothpaste,1,173.39,173.39,UPI,Walk-in
7688,27-03-2024,12:43,Aurora-Madan Namkeen,2,91.87,183.74,Credit,Phone Order
7689,27-03-2024,06:21,"Suresh, Salt",3,254.66,763.98,UPI,Delivery
7690,27-03-2024,01:34,Upadhyay Soap,2,264.38,528.77,Credit,Walk-in
7691,27-03-2024,02:56,Tara-Padmanabhan Tea,1,12.42,12.42,UPI,Phone Order
7692,27-03-2024,19:14,Joshi Coffee,1,359.99,359.99,UPI,Delivery
7693,27-03-2024,10:34,"Manda, Coffee",3,50.94,152.82,UPI,Walk-in
7694,27-03-2024,07:26,Dave-Purohit Sugar,3,16.71,50.13,UPI,Delivery
7695,27-03-2024,07:29,Sethi Masala,1,303.43,303.43,UPI,Phone Order
7696,27-03-2024,09:37,"Dash, Soap",1,99.48,99.48,Cash,Delivery
7697,27-03-2024,03:15,Dhillon-Karan Rice,1,11.46,11.46,UPI,Phone Order
7698,27-03-2024,13:28,Chacko Soft Drinks,5,93.77,468.85,Credit,Walk-in
7699,27-03-2024,22:51,Datta-Solanki Soap,4,363.07,1452.28,UPI,Walk-in
7700,27-03-2024,06:23,Mammen Soap,3,206.91,620.73,UPI,Walk-in
7701,27-03-2024,02:49,Srinivasan-Bassi Coffee,5,144.62,723.1,Credit,Walk-in
7702,27-03-2024,05:25,Sunder-Kapadia Tea,3,283.58,850.75,Cash,Phone Order
7703,27-03-2024,08:36,Tara-Padmanabhan Tea,1,13.07,13.07,Credit,Delivery
7704,27-03-2024,13:02,Jaggi-Sule Masala,2,350.41,700.82,UPI,Walk-in
7705,27-03-2024,15:08,Madan-Divan Chocolates,3,58.19,174.57,Cash,Walk-in
7706,27-03-2024,13:34,Sethi Masala,4,319.4,1277.6,UPI,Walk-in
7707,27-03-2024,16:09,Sha Tea,1,84.88,84.88,Cash,Phone Order
7708,27-03-2024,13:50,Upadhyay Soap,1,278.3,278.3,Cash,Walk-in
7709,27-03-2024,14:59,Mangat Soft Drinks,4,346.56,1386.24,Credit,Walk-in
7710,27-03-2024,04:26,Pall Detergent,5,279.58,1397.9,UPI,Delivery
7711,27-03-2024,13:05,Sachar Rice,2,380.89,761.78,Credit,Walk-in
7712,27-03-2024,19:48,Joshi Coffee,4,323.99,1295.96,Credit,Walk-in
7713,27-03-2024,09:39,Swaminathan Soap,2,277.25,554.5,UPI,Walk-in
7714,27-03-2024,23:21,Dhillon-Karan Rice,4,12.73,50.92,UPI,Phone Order
7715,27-03-2024,02:19,Sunder-Kapadia Tea,2,283.58,567.17,Credit,Walk-in
7716,27-03-2024,13:13,Bajaj Namkeen,2,295.2,590.4,Cash,Walk-in
7717,27-03-2024,11:36,"Vasa, Chocolates",3,425.27,1275.8,UPI,Walk-in
7718,27-03-2024,02:59,Tiwari-Krishnan Chips,2,166.66,333.32,Credit,Walk-in
7719,27-03-2024,05:56,Sengupta Detergent,2,209.52,419.04,Cash,Phone Order
7720,27-03-2024,17:08,"Venkatesh, Shampoo",3,414.45,1243.34,Cash,Walk-in
7721,27-03-2024,18:44,Ravel-Prashad Biscuits,2,179.84,359.67,UPI,Walk-in
7722,27-03-2024,05:11,Ratta Soft Drinks,2,174.62,349.24,UPI,Walk-in
7723,27-03-2024,15:24,"Sule, Masala",4,395.13,1580.52,UPI,Phone Order
7724,27-03-2024,05:25,Naidu-Bhandari Rice,5,237.64,1188.2,UPI,Walk-in
7725,27-03-2024,14:16,"Suresh, Salt",4,229.19,916.78,Cash,Walk-in
7726,27-03-2024,08:56,Kant Oil,4,135.5,541.98,Credit,Walk-in
7727,27-03-2024,12:45,Raman Tea,1,258.72,258.72,Credit,Walk-in
7728,27-03-2024,07:03,Kaur-Sama Salt,1,123.45,123.45,UPI,Phone Order
7729,27-03-2024,13:06,Chhabra-Aurora Tea,3,414.52,1243.56,UPI,Walk-in
7730,27-03-2024,14:21,Kari-Agate Juice,4,106.57,426.28,Credit,Walk-in
7731,27-03-2024,19:37,"Narayan, Toothpaste",4,203.83,815.33,Credit,Walk-in
7732,27-03-2024,06:43,Chhabra-Aurora Tea,4,373.07,1492.27,Cash,Walk-in
7733,27-03-2024,16:38,Khalsa Chips,2,77.53,155.05,UPI,Walk-in
7734,27-03-2024,16:52,Devi-Chaudhry Masala,3,440.13,1320.39,Cash,Walk-in
7735,27-03-2024,06:25,Swaminathan Soap,1,277.25,277.25,UPI,Walk-in
7736,27-03-2024,18:53,Datta-Solanki Soap,2,403.41,806.82,Cash,Walk-in
7737,27-03-2024,00:44,Khalsa Chips,2,86.14,172.28,UPI,Walk-in
7738,27-03-2024,13:36,"Dora, Pulses",2,195.84,391.68,Credit,Walk-in
7739,27-03-2024,15:19,Bora-Bhalla Rice,1,71.58,71.58,Cash,Phone Order
7740,27-03-2024,17:23,"Dash, Soap",3,99.48,298.45,UPI,Walk-in
7741,27-03-2024,03:37,Memon-Lall Wheat Flour,1,164.0,164.0,Cash,Walk-in
7742,27-03-2024,20:55,Ravel-Prashad Biscuits,1,179.84,179.84,UPI,Walk-in
7743,27-03-2024,10:34,Kari-Agate Juice,5,106.57,532.85,Credit,Walk-in
7744,27-03-2024,21:14,Chacko Soft Drinks,3,93.77,281.31,Cash,Delivery
7745,27-03-2024,12:26,Ben-Chaudhary Soft Drinks,4,30.5,121.98,UPI,Walk-in
7746,27-03-2024,02:27,Madan-Divan Chocolates,4,58.19,232.76,UPI,Walk-in
7747,27-03-2024,06:40,Raman Tea,2,245.78,491.57,Cash,Phone Order
7748,27-03-2024,19:54,Pall Detergent,2,251.62,503.24,Cash,Walk-in
7749,27-03-2024,08:27,Kari-Agate Juice,4,106.57,426.28,UPI,Walk-in
7750,27-03-2024,09:10,Buch Shampoo,2,182.14,364.28,UPI,Delivery
7751,27-03-2024,02:13,Chaudhry Rice,2,66.07,132.14,UPI,Walk-in
7752,27-03-2024,23:15,"Dash, Soap",3,99.48,298.45,Cash,Walk-in
7753,27-03-2024,04:55,"Bobal, Salt",1,479.79,479.79,Cash,Walk-in
7754,27-03-2024,17:50,Dave-Purohit Sugar,1,15.04,15.04,UPI,Walk-in
7755,27-03-2024,23:45,Joshi Coffee,5,359.99,1799.95,Cash,Delivery
7756,27-03-2024,19:22,"Venkatesh, Shampoo",5,392.63,1963.17,Cash,Walk-in
7757,27-03-2024,11:28,Mitter-Ramanathan Dal,5,232.51,1162.56,Cash,Walk-in
7758,27-03-2024,23:12,Aurora-Madan Namkeen,5,91.87,459.35,Cash,Walk-in
7759,27-03-2024,14:38,Wable Soft Drinks,2,416.72,833.44,Credit,Walk-in
7760,27-03-2024,16:00,"Vasa, Chocolates",4,425.27,1701.07,UPI,Walk-in
7761,27-03-2024,02:16,Suri Coffee,3,346.93,1040.79,Cash,Walk-in
7762,27-03-2024,19:34,Datta-Solanki Soap,5,383.24,1916.2,Cash,Phone Order
7763,27-03-2024,08:28,Ravel-Prashad Biscuits,4,189.3,757.2,Credit,Walk-in
7764,27-03-2024,12:47,Raman Toothpaste,5,10.9,54.5,Credit,Phone Order
7765,27-03-2024,19:33,Chandran-Vyas Toothpaste,3,183.02,549.05,Credit,Phone Order
7766,27-03-2024,18:47,Joshi Coffee,5,359.99,1799.95,Credit,Walk-in
7767,27-03-2024,03:28,Dave-Purohit Sugar,3,16.71,50.13,UPI,Walk-in
7768,27-03-2024,11:28,Aurora-Madan Namkeen,5,91.87,459.35,Credit,Phone Order
7769,27-03-2024,23:12,"Ganesh, Soap",1,31.1,31.1,Credit,Walk-in
7770,28-03-2024,12:32,Naidu-Goyal Chips,2,411.18,822.36,Cash,Walk-in
7771,28-03-2024,09:43,Raman Tea,5,258.72,1293.6,Credit,Phone Order
7772,28-03-2024,22:25,"Parsa, Chocolates",1,406.96,406.96,UPI,Phone Order
7773,28-03-2024,00:14,Narasimhan Salt,5,18.12,90.58,Credit,Phone Order
7774,28-03-2024,13:42,"Ahuja, Toothpaste",3,468.51,1405.53,Credit,Walk-in
7775,28-03-2024,04:20,Kaur-Sama Salt,4,117.28,469.11,UPI,Walk-in
7776,28-03-2024,15:15,Wable Soft Drinks,3,416.72,1250.16,UPI,Phone Order
7777,28-03-2024,12:27,"Manda, Coffee",5,56.6,283.0,UPI,Walk-in
7778,28-03-2024,09:55,Devi-Chaudhry Masala,2,440.13,880.26,Credit,Walk-in
7779,28-03-2024,19:23,Bora-Bhalla Rice,5,79.53,397.65,UPI,Phone Order
7780,28-03-2024,16:56,Sethi Masala,5,303.43,1517.15,UPI,Walk-in
7781,28-03-2024,13:16,Handa Soap,3,79.05,237.15,Credit,Phone Order
7782,28-03-2024,15:50,"Kota, Namkeen",2,400.05,800.1,Credit,Walk-in
7783,28-03-2024,08:14,Pall Detergent,2,279.58,559.16,Credit,Walk-in
7784,28-03-2024,21:17,Narasimhan Salt,2,18.12,36.23,Credit,Walk-in
7785,28-03-2024,13:06,Salvi-Saraf Coffee,3,465.01,1395.02,UPI,Walk-in
7786,28-03-2024,23:20,"Sule, Masala",2,395.13,790.26,Cash,Phone Order
7787,28-03-2024,16:16,Raman Tea,4,258.72,1034.88,UPI,Walk-in
7788,28-03-2024,21:22,Swaminathan Soap,2,277.25,554.5,Cash,Walk-in
7789,28-03-2024,05:58,"Mani, Dal",5,402.93,2014.65,Credit,Walk-in
7790,28-03-2024,00:08,Patil-Narain Pulses,4,433.27,1733.08,UPI,Walk-in
7791,28-03-2024,14:37,Patil-Narain Pulses,3,433.27,1299.81,Cash,Phone Order
7792,28-03-2024,05:19,Dave-Purohit Sugar,3,15.04,45.12,Credit,Walk-in
7793,28-03-2024,22:13,"Sule, Masala",2,395.13,790.26,Credit,Walk-in
7794,28-03-2024,12:59,Suri Coffee,4,346.93,1387.72,Cash,Walk-in
7795,28-03-2024,07:49,Raman Tea,3,258.72,776.16,Cash,Phone Order
7796,28-03-2024,02:25,Memon Chocolates,4,445.43,1781.72,Credit,Walk-in
7797,28-03-2024,00:12,"Bobal, Salt",2,479.79,959.58,Cash,Walk-in
7798,28-03-2024,16:32,"Dash, Soap",5,104.72,523.6,UPI,Phone Order
7799,28-03-2024,14:11,"Sehgal, Salt",2,337.14,674.27,Credit,Walk-in
7800,28-03-2024,16:28,Lalla Detergent,4,189.84,759.35,UPI,Walk-in
7801,28-03-2024,15:10,Bora-Bhalla Rice,4,79.53,318.12,UPI,Phone Order
